Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Possible	From	Tags
584	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55449.40300234	55451.61200234	1441287	1443496	2014/3/21  9:24:01.403	2.209	15.1	27.2	2.2	16.6	26.4	fm		Unidentified.calls
585	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55452.979999635	55454.083999635	1444864	1445968	2014/3/21  9:24:04.980	1.104	15.1	26.6	1.1	15.6	26.4	fm		Unidentified.calls
586	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55472.776995454	55473.788995454	1464661	1465673	2014/3/21  9:24:24.777	1.012	17.4	27.8	0.8	17.6	27.3	fm		Unidentified.calls
587	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55482.715002302	55484.740002302	1474599	1476624	2014/3/21  9:24:34.715	2.025	15.1	27.8	1.5	16.6	27.3	fm		Unidentified.calls
588	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55484.556000162	55485.660000162	1476440	1477544	2014/3/21  9:24:36.556	1.104	30.7	67.7	0.8	33.2	61.5	fm		Unidentified.calls
589	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55514.462999481	55515.935999481	1506347	1507820	2014/3/21  9:25:06.463	1.473	16.0	26.9	1.2	16.6	25.4	fm		Unidentified.calls
590	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55528.231995407	55529.151995407	1520116	1521036	2014/3/21  9:25:20.232	0.92	15.1	26.6	0.8	15.6	26.4	fm		Unidentified.calls
591	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55528.692000959	55530.164000959	1520576	1522048	2014/3/21  9:25:20.692	1.472	14.2	27.8	1.4	15.6	26.4	fm		Unidentified.calls
592	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55529.795998189	55531.083998189	1521680	1522968	2014/3/21  9:25:21.796	1.288	16.0	27.2	1.2	16.6	24.4	fm		Unidentified.calls
593	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55531.543997157	55532.740997157	1523428	1524625	2014/3/21  9:25:23.544	1.197	15.1	27.2	0.8	16.6	25.4	fm		Unidentified.calls
594	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55533.200998831	55534.212998831	1525085	1526097	2014/3/21  9:25:25.201	1.012	15.1	26.6	0.8	17.6	26.4	fm		Unidentified.calls
595	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55539.642997685	55541.022997685	1531527	1532907	2014/3/21  9:25:31.643	1.38	15.1	28.7	1.2	16.6	27.3	fm		Unidentified.calls
596	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55557.022997964	55558.678997964	1548907	1550563	2014/3/21  9:25:48.023	1.656	15.1	28.7	1.4	16.6	27.3	fm		Unidentified.calls
597	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55560.347995016	55561.267995016	1552232	1553152	2014/3/21  9:25:52.348	0.92	14.8	28.7	0.8	17.6	26.4	fm		Unidentified.calls
598	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55561.359999183	55562.831999183	1553244	1554716	2014/3/21  9:25:53.360	1.472	15.7	25.7	1.2	16.6	23.4	fm		Unidentified.calls
599	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55567.432999838	55568.629999838	1559317	1560514	2014/3/21  9:25:59.433	1.197	16.5	27.2	0.8	16.6	25.4	fm		Unidentified.calls
600	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55569.078001979	55570.458001979	1560962	1562342	2014/3/21  9:26:00.078	1.38	15.7	26.3	0.8	16.6	24.4	fm		Unidentified.calls
601	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55569.825996313	55571.297996313	1561710	1563182	2014/3/21  9:26:01.826	1.472	14.8	28.7	1.2	16.6	27.3	fm		Unidentified.calls
602	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55570.83800048	55572.77100048	1562722	1564655	2014/3/21  9:26:02.838	1.933	14.5	28.4	1.7	15.6	28.3	fm		Unidentified.calls
603	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55575.439001474	55577.832001474	1567323	1569716	2014/3/21  9:26:07.439	2.393	69.4	94.3	1.2	73.2	93.8	fm		Unidentified.calls
604	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55579.120001424	55580.501001424	1571004	1572385	2014/3/21  9:26:11.120	1.381	14.8	26.0	1.2	16.6	24.4	fm		Unidentified.calls
605	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55580.868996162	55582.708996162	1572753	1574593	2014/3/21  9:26:12.869	1.84	15.7	27.8	1.5	16.6	26.4	fm		Unidentified.calls
606	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55588.59899849	55590.25499849	1580483	1582139	2014/3/21  9:26:20.599	1.656	16.0	26.9	1.5	16.6	23.4	fm		Unidentified.calls
607	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55589.887001965	55591.728001965	1581771	1583612	2014/3/21  9:26:21.887	1.841	13.0	28.7	1.7	16.6	26.4	fm		Unidentified.calls
608	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55653.060004714	55654.532004714	1644944	1646416	2014/3/21  9:27:24.060	1.472	31.9	49.9	1.2	32.2	47.9	fm		Unidentified.calls
609	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55687.107999477	55688.211999477	1678992	1680096	2014/3/21  9:27:58.108	1.104	45.2	74.2	0.9	45.9	73.2	fm		Unidentified.calls
610	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55704.421001527	55705.525001527	1696305	1697409	2014/3/21  9:28:16.421	1.104	15.4	30.1	0.8	16.6	28.3	fm		Unidentified.calls
611	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55705.341002572	55706.721002572	1697225	1698605	2014/3/21  9:28:17.341	1.38	15.7	30.4	1.2	16.6	27.3	fm		Unidentified.calls
612	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55707.90499993	55709.37799993	1699789	1701262	2014/3/21  9:28:19.905	1.473	16.0	31.9	1.1	16.6	27.3	fm		Unidentified.calls
613	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55716.199996177	55718.223996177	1708084	1710108	2014/3/21  9:28:28.200	2.024	14.5	29.0	1.7	16.6	26.4	fm		Unidentified.calls
614	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55717.856002081	55719.605002081	1709740	1711489	2014/3/21  9:28:29.856	1.749	14.2	29.0	1.5	15.6	27.3	fm		Unidentified.calls
615	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55722.824995447	55724.665995447	1714709	1716550	2014/3/21  9:28:34.825	1.841	16.3	28.4	1.5	17.6	26.4	fm		Unidentified.calls
616	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55723.088995222	55724.100995222	1714973	1715985	2014/3/21  9:28:34.089	1.012	13.9	28.7	0.9	16.6	26.4	fm		Unidentified.calls
617	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55724.574000243	55726.506000243	1716458	1718390	2014/3/21  9:28:36.574	1.932	17.1	29.8	1.1	17.6	28.3	fm		Unidentified.calls
618	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55728.16299707	55730.00299707	1720047	1721887	2014/3/21  9:28:40.163	1.84	16.3	28.4	1.4	16.6	25.4	fm		Unidentified.calls
619	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55729.543003667	55730.923003667	1721427	1722807	2014/3/21  9:28:41.543	1.38	17.4	29.6	1.2	17.6	26.4	fm		Unidentified.calls
620	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55731.255999807	55732.912999807	1723140	1724797	2014/3/21  9:28:43.256	1.657	15.1	31.0	1.1	16.6	27.3	fm		Unidentified.calls
621	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55738.342000398	55739.631000398	1730226	1731515	2014/3/21  9:28:50.342	1.289	17.4	26.6	0.9	17.6	25.4	fm		Unidentified.calls
622	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55739.354004565	55741.471004565	1731238	1733355	2014/3/21  9:28:51.354	2.117	15.4	28.1	1.8	17.6	25.4	fm		Unidentified.calls
623	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55741.918997693	55743.482997693	1733803	1735367	2014/3/21  9:28:53.919	1.564	15.7	28.1	1.1	17.6	25.4	fm		Unidentified.calls
624	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55744.034999091	55745.507999091	1735919	1737392	2014/3/21  9:28:55.035	1.473	17.7	27.2	1.4	18.6	26.4	fm		Unidentified.calls
625	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55750.764996785	55752.329996785	1742649	1744214	2014/3/21  9:29:02.765	1.565	15.1	26.3	1.2	15.6	24.4	fm		Unidentified.calls
626	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55752.145999152	55753.341999152	1744030	1745226	2014/3/21  9:29:04.146	1.196	14.5	27.5	1.1	16.6	25.4	fm		Unidentified.calls
627	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55753.52599569	55755.27399569	1745410	1747158	2014/3/21  9:29:05.526	1.748	16.3	29.3	1.2	17.6	27.3	fm		Unidentified.calls
628	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55755.550004024	55756.931004024	1747434	1748815	2014/3/21  9:29:07.550	1.381	16.5	29.3	0.9	17.6	28.3	fm		Unidentified.calls
629	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55760.428000096	55762.084000096	1752312	1753968	2014/3/21  9:29:12.428	1.656	14.8	29.8	1.2	16.6	27.3	fm		Unidentified.calls
630	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55761.164004955	55762.544004955	1753048	1754428	2014/3/21  9:29:13.164	1.38	15.1	29.6	1.2	16.6	27.3	fm		Unidentified.calls
631	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55762.359995249	55764.752995249	1754244	1756637	2014/3/21  9:29:14.360	2.393	16.5	28.4	1.8	16.6	26.4	fm		Unidentified.calls
632	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55769.986004982	55771.550004982	1761870	1763434	2014/3/21  9:29:21.986	1.564	15.4	29.8	1.2	16.6	27.3	fm		Unidentified.calls
633	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55770.99799909	55772.74699909	1762882	1764631	2014/3/21  9:29:22.998	1.749	15.1	29.3	1.5	15.6	28.3	fm		Unidentified.calls
634	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55789.414998371	55790.886998371	1781299	1782771	2014/3/21  9:29:41.415	1.472	13.9	28.7	1.2	16.6	27.3	fm		Unidentified.calls
635	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55790.242996294	55791.530996294	1782127	1783415	2014/3/21  9:29:42.243	1.288	14.5	28.7	1.2	16.6	27.3	fm		Unidentified.calls
636	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55797.604996193	55799.813996193	1789489	1791698	2014/3/21  9:29:49.605	2.209	14.2	29.6	1.8	16.6	27.3	fm		Unidentified.calls
637	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55799.984997365	55801.917997365	1791869	1793802	2014/3/21  9:29:51.985	1.933	15.1	28.7	1.7	16.6	26.4	fm		Unidentified.calls
638	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55811.500002298	55813.065002298	1803384	1804949	2014/3/21  9:30:03.500	1.565	13.6	30.1	1.2	16.6	28.3	fm		Unidentified.calls
639	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55812.789001543	55813.985001543	1804673	1805869	2014/3/21  9:30:04.789	1.196	12.7	27.8	0.8	15.6	27.3	fm		Unidentified.calls
640	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55839.474996406	55841.039996406	1831359	1832924	2014/3/21  9:30:31.475	1.565	13.6	32.2	0.9	18.6	28.3	fm		Unidentified.calls
641	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55840.579999465	55842.143999465	1832464	1834028	2014/3/21  9:30:32.580	1.564	15.4	31.9	1.4	17.6	28.3	fm		Unidentified.calls
642	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55859.686001245	55861.526001244	1851570	1853410	2014/3/21  9:30:51.686	1.84	15.1	29.8	1.4	16.6	27.3	fm		Unidentified.calls
643	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55860.040998313	55861.329998313	1851925	1853214	2014/3/21  9:30:51.041	1.289	14.2	27.5	0.9	15.6	26.4	fm		Unidentified.calls
644	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55868.151998374	55869.623998374	1860036	1861508	2014/3/21  9:31:00.152	1.472	13.3	20.7	1.2	14.6	20.5	fm		Unidentified.calls
645	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55872.201000753	55874.041000753	1864085	1865925	2014/3/21  9:31:04.201	1.84	14.5	33.1	1.5	17.6	30.3	fm		Unidentified.calls
646	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55873.856996599	55875.236996599	1865741	1867121	2014/3/21  9:31:05.857	1.38	15.1	33.7	1.2	17.6	31.2	fm		Unidentified.calls
647	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55890.328995365	55891.524995365	1882213	1883409	2014/3/21  9:31:22.329	1.196	13.9	21.3	1.1	14.6	20.5	fm		Unidentified.calls
648	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55891.524995718	55893.089995718	1883409	1884974	2014/3/21  9:31:23.525	1.565	14.5	23.6	1.1	14.6	23.4	fm		Unidentified.calls
649	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55900.070996437	55901.727996437	1891955	1893612	2014/3/21  9:31:31.071	1.657	15.7	28.7	1.4	16.6	27.3	fm		Unidentified.calls
650	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55900.267997983	55901.739997983	1892152	1893624	2014/3/21  9:31:32.268	1.472	13.3	29.6	1.2	16.6	27.3	fm		Unidentified.calls
651	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55910.482004139	55912.599004139	1902366	1904483	2014/3/21  9:31:42.482	2.117	15.7	26.6	1.5	16.6	25.4	fm		Unidentified.calls
652	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55913.150999922	55914.346999922	1905035	1906231	2014/3/21  9:31:45.151	1.196	16.0	27.2	0.8	16.6	26.4	fm		Unidentified.calls
653	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55917.383998487	55918.947998487	1909268	1910832	2014/3/21  9:31:49.384	1.564	14.5	26.6	1.2	15.6	26.4	fm		Unidentified.calls
654	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55918.855998147	55919.776998147	1910740	1911661	2014/3/21  9:31:50.856	0.921	13.0	27.2	0.8	15.6	26.4	fm		Unidentified.calls
655	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55920.420996699	55922.076996699	1912305	1913961	2014/3/21  9:31:52.421	1.656	15.4	26.6	1.2	16.6	26.4	fm		Unidentified.calls
656	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55921.616997052	55922.628997052	1913501	1914513	2014/3/21  9:31:53.617	1.012	15.7	28.4	0.8	16.6	25.4	fm		Unidentified.calls
657	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55934.49999899	55935.97299899	1926384	1927857	2014/3/21  9:32:06.500	1.473	16.3	27.2	1.2	17.6	24.4	fm		Unidentified.calls
658	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55935.420000035	55936.617000035	1927304	1928501	2014/3/21  9:32:07.420	1.197	15.1	27.2	1.1	17.6	24.4	fm		Unidentified.calls
659	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55937.985003221	55938.997003221	1929869	1930881	2014/3/21  9:32:09.985	1.012	16.3	28.7	0.8	16.6	26.4	fm		Unidentified.calls
660	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55938.825000677	55940.114000677	1930709	1931998	2014/3/21  9:32:10.825	1.289	16.3	26.0	1.2	17.6	25.4	fm		Unidentified.calls
661	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55980.661003891	55982.317003891	1972545	1974201	2014/3/21  9:32:52.661	1.656	34.6	51.7	1.5	36.1	48.8	fm		Unidentified.calls
662	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55997.224995721	55998.696995721	1989109	1990581	2014/3/21  9:33:09.225	1.472	15.7	25.7	1.1	16.6	24.4	fm		Unidentified.calls
663	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55998.144996766	55999.524996766	1990029	1991409	2014/3/21  9:33:10.145	1.38	15.4	27.2	1.2	16.6	25.4	fm		Unidentified.calls
664	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	55999.894001562	56001.458001562	1991778	1993342	2014/3/21  9:33:11.894	1.564	15.1	26.3	0.9	16.6	25.4	fm		Unidentified.calls
665	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56003.758997697	56005.690997697	1995643	1997575	2014/3/21  9:33:15.759	1.932	14.8	27.2	1.5	16.6	24.4	fm		Unidentified.calls
666	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56004.678998742	56006.610998742	1996563	1998495	2014/3/21  9:33:16.679	1.932	14.2	26.9	1.4	16.6	24.4	fm		Unidentified.calls
667	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56006.243001524	56008.084001524	1998127	1999968	2014/3/21  9:33:18.243	1.841	15.4	29.0	1.5	16.6	27.3	fm		Unidentified.calls
668	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56008.267995569	56010.199995569	2000152	2002084	2014/3/21  9:33:20.268	1.932	14.2	26.9	1.4	16.6	26.4	fm		Unidentified.calls
669	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56009.648002166	56010.844002166	2001532	2002728	2014/3/21  9:33:21.648	1.196	14.8	26.6	1.1	16.6	26.4	fm		Unidentified.calls
670	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56018.850004155	56021.151004155	2010734	2013035	2014/3/21  9:33:30.850	2.301	16.5	30.7	1.7	16.6	28.3	fm		Unidentified.calls
671	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56018.929997686	56020.678997686	2010814	2012563	2014/3/21  9:33:30.930	1.749	16.0	29.0	1.5	16.6	27.3	fm		Unidentified.calls
672	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56026.935999322	56029.328999322	2018820	2021213	2014/3/21  9:33:38.936	2.393	14.5	31.6	1.7	16.6	29.3	fm		Unidentified.calls
673	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56027.49999747	56029.15699747	2019384	2021041	2014/3/21  9:33:39.500	1.657	14.2	32.8	1.4	16.6	29.3	fm		Unidentified.calls
674	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56031.456996727	56032.377996727	2023341	2024262	2014/3/21  9:33:43.457	0.921	15.4	19.5	0.6	16.6	18.6	fm		Unidentified.calls
675	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56031.734001863	56032.930001863	2023618	2024814	2014/3/21  9:33:43.734	1.196	15.1	27.8	0.9	16.6	24.4	fm		Unidentified.calls
676	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56033.574003953	56035.414003953	2025458	2027298	2014/3/21  9:33:45.574	1.84	15.4	28.7	1.1	16.6	27.3	fm		Unidentified.calls
677	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56038.071002293	56040.095002293	2029955	2031979	2014/3/21  9:33:49.071	2.024	13.9	32.5	1.5	15.6	30.3	fm		Unidentified.calls
678	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56038.175004948	56040.016004948	2030059	2031900	2014/3/21  9:33:50.175	1.841	13.6	34.0	1.5	15.6	31.2	fm		Unidentified.calls
679	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56049.218004796	56050.874004796	2041102	2042758	2014/3/21  9:34:01.218	1.656	14.8	36.1	0.9	17.6	33.2	fm		Unidentified.calls
680	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56050.598001334	56052.439001334	2042482	2044323	2014/3/21  9:34:02.598	1.841	15.7	36.1	1.2	16.6	32.2	fm		Unidentified.calls
681	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56053.071001399	56054.359001399	2044955	2046243	2014/3/21  9:34:04.071	1.288	16.5	27.2	1.1	16.6	25.4	fm		Unidentified.calls
682	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56056.015000719	56057.396000719	2047899	2049280	2014/3/21  9:34:07.015	1.381	41.4	59.1	1.1	43.0	57.6	fm		Unidentified.calls
683	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56057.591998804	56059.247998804	2049476	2051132	2014/3/21  9:34:09.592	1.656	16.5	32.8	0.8	17.6	29.3	fm		Unidentified.calls
684	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56058.695996034	56060.260996034	2050580	2052145	2014/3/21  9:34:10.696	1.565	16.5	32.8	1.4	17.6	29.3	fm		Unidentified.calls
685	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56064.07800265	56065.91900265	2055962	2057803	2014/3/21  9:34:15.078	1.841	14.8	35.5	1.5	16.6	31.2	fm		Unidentified.calls
686	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56064.275004196	56065.931004196	2056159	2057815	2014/3/21  9:34:16.275	1.656	13.9	37.2	1.4	16.6	31.2	fm		Unidentified.calls
687	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56075.224995095	56076.973995095	2067109	2068858	2014/3/21  9:34:27.225	1.749	17.4	24.5	1.2	17.6	24.4	fm		Unidentified.calls
688	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56076.422001276	56078.078001276	2068306	2069962	2014/3/21  9:34:28.422	1.656	16.3	24.8	1.2	17.6	24.4	fm		Unidentified.calls
689	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56102.084002498	56103.648002498	2093968	2095532	2014/3/21  9:34:53.084	1.564	14.8	24.5	1.4	16.6	24.4	fm		Unidentified.calls
690	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56102.46400446	56103.66100446	2094348	2095545	2014/3/21  9:34:54.464	1.197	14.8	26.6	1.1	16.6	25.4	fm		Unidentified.calls
691	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56103.661000583	56105.501000583	2095545	2097385	2014/3/21  9:34:55.661	1.84	16.8	28.1	1.2	17.6	26.4	fm		Unidentified.calls
692	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56104.937004525	56106.225004525	2096821	2098109	2014/3/21  9:34:56.937	1.288	34.3	68.0	1.1	37.1	65.4	fm		Unidentified.calls
693	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56109.641998115	56110.561998116	2101526	2102446	2014/3/21  9:35:01.642	0.92	17.7	30.1	0.6	18.6	28.3	fm		Unidentified.calls
694	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56110.56199916	56112.12699916	2102446	2104011	2014/3/21  9:35:02.562	1.565	17.4	29.0	1.2	17.6	25.4	fm		Unidentified.calls
695	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56122.341003868	56123.814003868	2114225	2115698	2014/3/21  9:35:14.341	1.473	15.7	23.3	1.1	17.6	22.5	fm		Unidentified.calls
696	Spectrogram 1	1	201_2014-03-21_09-00-00.wav	201_2014-03-21_09-00-00.wav	56123.352997977	56124.733997977	2115237	2116618	2014/3/21  9:35:15.353	1.381	17.4	28.4	1.2	17.6	26.4	fm		Unidentified.calls
