Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
470	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180538.229676531	180545.030343571	545107	551907	2017/3/11  6:09:05.230	6.801	23.9	27.6	5.7	24.4	27.3		Bm.Ant-A
471	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180554.185087664	180559.782559766	561062	566660	2017/3/11  6:09:21.185	5.597	23.9	27.4	4.5	24.4	27.3		Bm.Ant-A
472	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180560.314741542	180565.912213644	567192	572789	2017/3/11  6:09:27.315	5.597	23.9	27.8	4.8	24.4	27.3		Bm.Ant-A
473	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180601.589559192	180611.267431518	608467	618144	2017/3/11  6:10:08.590	9.678	23.5	27.6	8.8	24.4	27.3		Bm.Ant-A
474	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180613.483185326	180621.748611421	620360	628626	2017/3/11  6:10:20.483	8.265	23.5	27.4	6.6	24.4	26.4		Bm.Ant-A
475	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180622.219426831	180630.694104219	629096	637571	2017/3/11  6:10:29.219	8.475	23.7	27.2	6.8	24.4	26.4		Bm.Ant-A
476	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180633.937499269	180650.102161695	640814	656979	2017/3/11  6:10:40.937	16.165	24.1	27.4	13.2	24.4	26.4		Bm.Ant-A
477	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180652.560864394	180655.961197914	659438	662838	2017/3/11  6:10:59.561	3.4	24.3	27.4	2.2	24.4	26.4		Bm.Ant-A
478	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180659.256905787	180661.820234133	666134	668697	2017/3/11  6:11:06.257	2.563	24.1	27.6	1.8	24.4	27.3		Bm.Ant-A
479	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180679.20507248	180688.098252455	686082	694975	2017/3/11  6:11:26.205	8.893	23.3	27.6	7.4	23.4	27.3		Bm.Ant-A
480	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180763.760647244	180779.349868612	770638	786227	2017/3/11  6:12:50.761	15.589	23.5	27.2	12.8	24.4	26.4		Bm.Ant-A
481	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180813.141247083	180821.040483414	820018	827917	2017/3/11  6:13:40.141	7.899	23.3	28.0	6.5	24.4	27.3		Bm.Ant-A
482	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180828.782781275	180837.728274074	835660	844605	2017/3/11  6:13:55.783	8.945	24.1	27.4	6.9	24.4	27.3		Bm.Ant-A
483	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180879.628085261	180890.038337114	886505	896915	2017/3/11  6:14:46.628	10.41	23.3	28.0	8.2	24.4	26.4		Bm.Ant-A
484	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180904.056539539	180913.577473395	910934	920454	2017/3/11  6:15:10.057	9.521	24.1	27.6	7.9	24.4	27.3		Bm.Ant-A
485	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	180947.170796499	180954.389966126	954048	961267	2017/3/11  6:15:54.171	7.219	23.5	27.8	5.7	24.4	27.3		Bm.Ant-A
486	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181145.667906316	181153.985645234	1152545	1160863	2017/3/11  6:19:12.668	8.318	23.7	27.8	6.8	24.4	27.3		Bm.Ant-A
487	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181278.3479552	181286.404130001	1285225	1293281	2017/3/11  6:21:25.348	8.056	23.7	27.2	6.0	24.4	26.4		Bm.Ant-A
488	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181292.524730337	181299.743899964	1299402	1306621	2017/3/11  6:21:39.525	7.219	23.3	28.1	5.7	24.4	27.3		Bm.Ant-A
489	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181358.865427646	181367.810920445	1365742	1374688	2017/3/11  6:22:45.865	8.945	23.3	28.5	8.0	23.4	27.3		Bm.Ant-A
490	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181346.10109874	181358.394612236	1352978	1365272	2017/3/11  6:22:32.101	12.294	23.5	27.4	9.9	24.4	27.3		Bm.Ant-A
491	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181413.214564698	181421.009175382	1420092	1427886	2017/3/11  6:23:40.215	7.795	23.7	27.4	6.2	24.4	27.3		Bm.Ant-A
492	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181482.745726274	181488.55244967	1489623	1495429	2017/3/11  6:24:49.746	5.807	23.7	27.6	4.3	24.4	26.4		Bm.Ant-A
493	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181544.074352548	181553.961476167	1550951	1560838	2017/3/11  6:25:50.074	9.887	23.7	28.1	8.5	24.4	26.4		Bm.Ant-A
494	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181615.206454039	181624.204259661	1622083	1631081	2017/3/11  6:27:02.206	8.998	23.3	27.8	7.1	24.4	26.4		Bm.Ant-A
495	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181748.796688348	181756.329734915	1755674	1763207	2017/3/11  6:29:15.797	7.533	23.7	27.6	5.9	24.4	26.4		Bm.Ant-A
496	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	181841.396170794	181848.615340421	1848273	1855492	2017/3/11  6:30:48.396	7.219	23.3	27.6	6.0	23.4	26.4		Bm.Ant-A
497	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182008.737229728	182015.799460885	2015614	2022676	2017/3/11  6:33:35.737	7.062	23.5	27.6	5.4	24.4	27.3		Bm.Ant-A
498	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182076.028899908	182083.091131065	2082906	2089968	2017/3/11  6:34:42.029	7.062	23.5	28.0	5.5	24.4	26.4		Bm.Ant-A
499	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182111.52640699	182116.705376505	2118403	2123582	2017/3/11  6:35:18.526	5.179	23.9	27.4	4.0	24.4	27.3		Bm.Ant-A
500	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182136.741187861	182150.499460411	2143618	2157376	2017/3/11  6:35:43.741	13.758	23.5	27.2	11.7	24.4	26.4		Bm.Ant-A
501	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182178.661358334	182189.280861481	2185538	2196158	2017/3/11  6:36:25.661	10.62	23.9	28.0	8.8	24.4	26.4		Bm.Ant-A
502	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182210.362929305	182217.268221992	2217240	2224145	2017/3/11  6:36:57.363	6.905	23.9	28.1	5.7	24.4	26.4		Bm.Ant-A
503	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182228.044663609	182234.060638298	2234922	2240938	2017/3/11  6:37:14.045	6.016	24.1	27.2	4.6	24.4	26.4		Bm.Ant-A
504	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182255.422377323	182260.758285308	2262299	2267635	2017/3/11  6:37:42.422	5.336	23.9	27.4	4.3	24.4	26.4		Bm.Ant-A
505	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182348.754019662	182355.554686702	2355631	2362432	2017/3/11  6:39:15.754	6.801	23.7	28.1	5.7	24.4	26.4		Bm.Ant-A
506	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182401.577360745	182412.772304949	2408454	2419649	2017/3/11  6:40:08.577	11.195	23.7	27.6	9.7	24.4	27.3		Bm.Ant-A
507	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182443.341609032	182455.478184057	2450219	2462355	2017/3/11  6:40:50.342	12.137	23.1	27.6	9.4	23.4	27.3		Bm.Ant-A
508	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182485.629493694	182494.104171082	2492506	2500981	2017/3/11  6:41:32.629	8.475	23.5	27.4	6.8	24.4	27.3		Bm.Ant-A
509	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182495.568930137	182500.486335535	2502446	2507363	2017/3/11  6:41:42.569	4.917	23.3	27.8	4.0	23.4	26.4		Bm.Ant-A
510	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182511.315089976	182521.359152065	2518192	2528236	2017/3/11  6:41:58.315	10.044	23.7	27.4	7.2	24.4	26.4		Bm.Ant-A
511	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182551.404600138	182566.784570213	2558282	2573662	2017/3/11  6:42:38.405	15.38	23.9	27.8	12.5	24.4	26.4		Bm.Ant-A
512	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182608.821180218	182635.448407321	2615698	2642325	2017/3/11  6:43:35.821	26.627	22.6	28.0	21.9	23.4	27.3		Bm.Ant-A
513	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182688.615834821	182695.939630095	2695493	2702817	2017/3/11  6:44:55.616	7.324	23.3	27.8	5.5	24.4	26.4		Bm.Ant-A
514	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182784.771861482	182789.113825822	2791649	2795991	2017/3/11  6:46:31.772	4.342	23.7	27.4	2.8	24.4	26.4		Bm.Ant-A
515	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	182824.663645728	182838.421918278	2831541	2845299	2017/3/11  6:47:11.664	13.758	24.1	28.0	12.8	24.4	27.3		Bm.Ant-A
516	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183075.387458692	183086.268525956	3082264	3093146	2017/3/11  6:51:22.387	10.881	23.0	27.4	9.1	23.4	27.3		Bm.Ant-A
517	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183092.912254525	183100.236049799	3099789	3107113	2017/3/11  6:51:39.912	7.324	23.5	27.6	6.2	24.4	26.4		Bm.Ant-A
518	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183222.819325445	183233.386515769	3229696	3240264	2017/3/11  6:53:49.819	10.567	23.3	27.8	9.4	23.4	27.3		Bm.Ant-A
519	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183254.853896724	183269.763051388	3261731	3276640	2017/3/11  6:54:21.854	14.909	22.8	28.0	12.8	23.4	26.4		Bm.Ant-A
520	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183273.372636202	183279.807113478	3280250	3286684	2017/3/11  6:54:40.373	6.434	23.9	27.6	5.2	24.4	27.3		Bm.Ant-A
521	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183340.779949265	183348.679185596	3347657	3355556	2017/3/11  6:55:47.780	7.899	23.7	27.4	6.3	24.4	27.3		Bm.Ant-A
522	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183350.885158086	183361.190784293	3357762	3368068	2017/3/11  6:55:57.885	10.306	23.5	27.6	8.9	24.4	27.3		Bm.Ant-A
523	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183392.032450094	183405.686096997	3398909	3412563	2017/3/11  6:56:38.032	13.654	23.9	27.4	11.9	24.4	27.3		Bm.Ant-A
524	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183421.798446599	183426.872790468	3428675	3433750	2017/3/11  6:57:08.798	5.074	23.5	27.8	3.7	24.4	26.4		Bm.Ant-A
525	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183464.272971068	183470.969012461	3471150	3477846	2017/3/11  6:57:51.273	6.696	23.7	28.0	5.5	24.4	26.4		Bm.Ant-A
526	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183531.208960578	183538.480443029	3538086	3545357	2017/3/11  6:58:58.209	7.271	23.5	27.2	5.7	24.4	26.4		Bm.Ant-A
527	Spectrogram 1	1	20170311_060000.wav	20170311_060000.wav	183569.292696002	183575.204045044	3576170	3582081	2017/3/11  6:59:36.293	5.911	24.3	28.0	4.8	24.4	27.3		Bm.Ant-A
528	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	183631.719355896	183644.065182215	38739	51085	2017/3/13  0:00:38.719	12.346	23.9	27.8	10.6	24.4	27.3		Bm.Ant-A
529	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	183956.817003704	183964.768552858	363837	371789	2017/3/13  0:06:03.817	7.952	23.5	27.6	6.5	24.4	26.4		Bm.Ant-A
530	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184023.94174795	184030.74241499	430962	437762	2017/3/13  0:07:10.942	6.801	24.3	27.4	5.7	24.4	27.3		Bm.Ant-A
531	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184047.534831297	184054.85862657	454555	461879	2017/3/13  0:07:34.535	7.324	23.9	27.6	6.0	24.4	27.3		Bm.Ant-A
532	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184089.434079433	184099.58276717	496454	506603	2017/3/13  0:08:16.434	10.149	23.7	28.5	8.8	24.4	27.3		Bm.Ant-A
533	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184159.812425827	184169.647236623	566832	576667	2017/3/13  0:09:26.812	9.835	23.7	27.4	8.8	24.4	27.3		Bm.Ant-A
534	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184228.642090222	184235.233505968	635662	642254	2017/3/13  0:10:35.642	6.591	23.3	27.4	5.2	23.4	27.3		Bm.Ant-A
535	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184297.377871663	184310.665328802	704398	717685	2017/3/13  0:11:44.378	13.287	24.6	27.8	10.5	25.4	27.3		Bm.Ant-A
536	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184363.289268783	184371.293130761	770309	778313	2017/3/13  0:12:50.289	8.004	24.1	27.0	6.9	24.4	26.4		Bm.Ant-A
537	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184385.813703808	184394.236068373	792834	801256	2017/3/13  0:13:12.814	8.422	23.3	27.0	7.4	23.4	26.4		Bm.Ant-A
538	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184430.488854978	184437.708024605	837509	844728	2017/3/13  0:13:57.489	7.219	23.1	28.0	5.5	23.4	26.4		Bm.Ant-A
539	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184477.671135226	184484.262550972	884691	891283	2017/3/13  0:14:44.671	6.591	23.7	27.6	5.9	24.4	27.3		Bm.Ant-A
540	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184498.857828697	184505.239993149	905878	912260	2017/3/13  0:15:05.858	6.382	23.7	28.0	5.5	24.4	26.4		Bm.Ant-A
541	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184612.328548339	184620.175471847	1019349	1027195	2017/3/13  0:16:59.329	7.847	24.1	27.2	6.3	24.4	26.4		Bm.Ant-A
542	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184637.38639074	184642.094544845	1044406	1049115	2017/3/13  0:17:24.386	4.708	23.7	28.0	3.9	24.4	27.3		Bm.Ant-A
543	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184681.346651508	184688.095005724	1088367	1095115	2017/3/13  0:18:08.347	6.748	23.9	27.6	5.1	24.4	27.3		Bm.Ant-A
544	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184743.690706812	184754.728712546	1150711	1161749	2017/3/13  0:19:10.691	11.038	23.1	27.8	9.1	23.4	26.4		Bm.Ant-A
545	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184800.425984271	184809.162225776	1207446	1216182	2017/3/13  0:20:07.426	8.736	24.1	27.4	7.2	24.4	27.3		Bm.Ant-A
546	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184870.459406653	184891.227597537	1277479	1298248	2017/3/13  0:21:17.459	20.768	23.9	28.0	18.6	24.4	27.3		Bm.Ant-A
547	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184938.692927289	184947.272230324	1345713	1354292	2017/3/13  0:22:25.693	8.579	23.9	28.1	6.9	24.4	26.4		Bm.Ant-A
548	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185005.505964434	185013.457513588	1412526	1420478	2017/3/13  0:23:32.506	7.952	23.5	27.8	5.5	24.4	27.3		Bm.Ant-A
549	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185027.986522219	185034.944127729	1435007	1441964	2017/3/13  0:23:55.987	6.958	23.7	27.2	5.7	24.4	26.4		Bm.Ant-A
550	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185127.05356158	185135.214362028	1534074	1542234	2017/3/13  0:25:34.054	8.161	23.7	27.8	6.6	24.4	26.4		Bm.Ant-A
551	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185140.864146953	185148.606444814	1547884	1555626	2017/3/13  0:25:47.864	7.742	23.9	28.7	6.2	24.4	27.3		Bm.Ant-A
552	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185210.278360856	185216.922089425	1617298	1623942	2017/3/13  0:26:57.278	6.644	23.3	27.4	5.7	23.4	27.3		Bm.Ant-A
553	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185278.16695748	185284.444496286	1685187	1691464	2017/3/13  0:28:05.167	6.278	23.3	28.0	5.1	24.4	27.3		Bm.Ant-A
554	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185299.51058942	185306.991323164	1706531	1714011	2017/3/13  0:28:26.511	7.481	23.9	27.8	6.0	24.4	26.4		Bm.Ant-A
555	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185319.731516157	185324.230418968	1726752	1731250	2017/3/13  0:28:46.732	4.499	23.7	27.4	3.5	24.4	26.4		Bm.Ant-A
556	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185345.207861145	185352.322405125	1752228	1759342	2017/3/13  0:29:12.208	7.115	23.9	28.0	6.0	24.4	27.3		Bm.Ant-A
557	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185366.132990498	185374.450729416	1773153	1781471	2017/3/13  0:29:33.133	8.318	24.3	27.6	6.9	24.4	27.3		Bm.Ant-A
558	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185505.360577888	185518.334158087	1912381	1925354	2017/3/13  0:31:52.361	12.974	23.5	27.4	10.3	24.4	27.3		Bm.Ant-A
559	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186068.335324724	186076.862314935	2475355	2483882	2017/3/13  0:41:15.335	8.527	23.4	27.7	6.2	23.4	26.4		Bm.Ant-A
560	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186136.025357839	186144.39540958	2543045	2551415	2017/3/13  0:42:23.025	8.37	23.4	27.7	6.8	23.4	27.3		Bm.Ant-A
561	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186146.487922516	186153.079338262	2553508	2560099	2017/3/13  0:42:33.488	6.591	23.6	28.2	5.5	24.4	26.4		Bm.Ant-A
562	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186226.993869584	186232.95753145	2634014	2639978	2017/3/13  0:43:54.994	5.964	23.8	27.9	4.8	24.4	26.4		Bm.Ant-A
563	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186217.629874198	186225.005982296	2624650	2632026	2017/3/13  0:43:44.630	7.376	23.6	27.7	6.0	24.4	27.3		Bm.Ant-A
564	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186273.119933356	186277.409584873	2680140	2684430	2017/3/13  0:44:40.120	4.29	23.6	28.4	3.2	24.4	27.3		Bm.Ant-A
565	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186286.302764848	186291.324795893	2693323	2698345	2017/3/13  0:44:53.303	5.022	23.6	27.9	3.9	24.4	26.4		Bm.Ant-A
566	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186335.902630899	186343.540303113	2742923	2750560	2017/3/13  0:45:42.903	7.638	23.2	27.7	5.5	23.4	27.3		Bm.Ant-A
567	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186351.334913797	186359.548027068	2758355	2766568	2017/3/13  0:45:58.335	8.213	23.2	27.7	7.1	23.4	27.3		Bm.Ant-A
568	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186585.141545156	186592.93615584	2992162	2999956	2017/3/13  0:49:52.142	7.795	23.4	27.5	6.3	24.4	26.4		Bm.Ant-A
569	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186652.590153806	186661.797210722	3059610	3068817	2017/3/13  0:50:59.590	9.207	24.0	28.2	8.0	24.4	26.4		Bm.Ant-A
570	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186673.619908806	186679.269693732	3080640	3086290	2017/3/13  0:51:20.620	5.65	23.0	28.0	4.8	24.4	26.4		Bm.Ant-A
571	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186724.129671774	186731.505779872	3131150	3138526	2017/3/13  0:52:11.130	7.376	23.2	27.9	5.9	24.4	26.4		Bm.Ant-A
572	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	186931.938354337	186940.256093255	3338958	3347276	2017/3/13  0:55:38.938	8.318	23.8	28.0	6.6	24.4	27.3		Bm.Ant-A
573	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	187000.590377559	187008.594239537	3407610	3415614	2017/3/13  0:56:47.590	8.004	23.6	27.7	6.5	24.4	27.3		Bm.Ant-A
574	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	187071.125442789	187080.227874058	3478145	3487248	2017/3/13  0:57:58.125	9.102	22.8	27.9	6.8	24.4	26.4		Bm.Ant-A
575	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187318.585219699	187328.524656142	125748	135688	2017/3/14  19:02:05.585	9.939	24.0	27.9	8.6	24.4	26.4		Bm.Ant-A
576	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187500.301637869	187510.450325606	307465	317613	2017/3/14  19:05:07.302	10.149	24.0	27.9	8.8	24.4	27.3		Bm.Ant-A
577	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187519.657382521	187525.67335721	326820	332836	2017/3/14  19:05:26.657	6.016	23.2	27.9	4.6	23.4	26.4		Bm.Ant-A
578	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187526.405736738	187530.695388255	333569	337858	2017/3/14  19:05:33.406	4.29	23.8	28.0	3.4	24.4	26.4		Bm.Ant-A
579	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187538.225701933	187542.567666274	345389	349731	2017/3/14  19:05:45.226	4.342	23.4	27.3	3.5	23.4	26.4		Bm.Ant-A
580	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187572.17672431	187578.192698999	379340	385356	2017/3/14  19:06:19.177	6.016	23.6	27.5	4.9	24.4	27.3		Bm.Ant-A
581	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187588.393699559	187601.733469521	395557	408896	2017/3/14  19:06:35.394	13.34	24.0	28.6	10.9	24.4	28.3		Bm.Ant-A
582	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187606.59473056	187616.272602886	413758	423436	2017/3/14  19:06:53.595	9.678	24.1	27.3	8.3	24.4	26.4		Bm.Ant-A
583	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187671.305693086	187680.669688472	478469	487833	2017/3/14  19:07:58.306	9.364	23.4	27.7	7.5	23.4	26.4		Bm.Ant-A
584	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187740.227125504	187748.283300305	547390	555446	2017/3/14  19:09:07.227	8.056	23.6	27.9	6.5	24.4	27.3		Bm.Ant-A
585	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187761.936947208	187772.190260592	569100	579353	2017/3/14  19:09:29.937	10.253	23.8	27.7	8.5	24.4	27.3		Bm.Ant-A
586	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	187961.344132634	187967.77860991	768507	774942	2017/3/14  19:12:48.344	6.434	23.8	27.7	4.8	24.4	26.4		Bm.Ant-A
587	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	188236.119069093	188241.768854019	1043282	1048932	2017/3/14  19:17:23.119	5.65	23.0	27.7	4.3	24.4	26.4		Bm.Ant-A
588	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	188302.637462483	188310.379760344	1109800	1117543	2017/3/14  19:18:29.637	7.742	23.0	28.2	6.9	23.4	26.4		Bm.Ant-A
589	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	188475.586063345	188485.368561318	1282749	1292532	2017/3/14  19:21:22.586	9.782	23.0	27.9	8.3	23.4	27.3		Bm.Ant-A
590	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	188684.440494233	188691.293474097	1491603	1498456	2017/3/14  19:24:51.440	6.853	23.2	27.7	4.9	24.4	26.4		Bm.Ant-A
591	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	188788.705736294	188795.349464864	1595869	1602512	2017/3/14  19:26:35.706	6.644	23.4	28.4	5.2	23.4	28.3		Bm.Ant-A
592	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	189353.751181227	189363.638304847	2160914	2170801	2017/3/14  19:36:00.751	9.887	23.8	27.7	7.5	24.4	26.4		Bm.Ant-A
593	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	189400.885035096	189408.575020134	2208048	2215738	2017/3/14  19:36:48.885	7.69	23.6	27.9	6.0	24.4	26.4		Bm.Ant-A
594	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	189424.182060079	189434.435373462	2231345	2241598	2017/3/14  19:37:11.182	10.253	22.3	27.9	8.8	22.5	27.3		Bm.Ant-A
595	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	189824.597549534	189833.752293627	2631761	2640915	2017/3/14  19:43:51.598	9.155	23.6	27.9	7.7	24.4	27.3		Bm.Ant-A
596	Spectrogram 1	1	20170314_190000.wav	20170314_190000.wav	189838.669699025	189853.578853689	2645833	2660742	2017/3/14  19:44:05.670	14.909	24.1	27.7	12.6	24.4	27.3		Bm.Ant-A
